Tidspunkt,Trafikkmengde,Globalstraling,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Vindkast
2023-02-17 00:00,2.0,0.15,0.0,4.583333333333333,155.66666666666666,4.166666666666667,5.8500000000000005
2023-02-17 01:00,0.0,0.10000000000000002,0.0,4.55,135.0,3.1666666666666665,4.8
2023-02-17 02:00,0.0,0.13333333333333333,0.0,4.75,141.0,2.3333333333333335,3.9
2023-02-17 03:00,0.0,0.05000000000000001,0.0,5.283333333333334,145.33333333333334,2.6166666666666667,4.8500000000000005
2023-02-17 04:00,1.0,0.21666666666666667,0.0,5.3999999999999995,143.83333333333334,3.9166666666666665,6.8500000000000005
2023-02-17 05:00,5.0,0.31666666666666665,0.0,5.3999999999999995,142.83333333333334,4.616666666666666,7.3
2023-02-17 06:00,24.0,0.3833333333333333,0.0,4.7,139.33333333333334,5.8999999999999995,9.416666666666666
2023-02-17 07:00,61.0,4.0,0.0,4.1,146.83333333333334,5.633333333333333,9.233333333333333
2023-02-17 08:00,123.0,14.5,0.0,4.783333333333333,150.83333333333334,6.75,11.866666666666667
2023-02-17 09:00,40.0,48.333333333333336,0.0,5.583333333333333,158.16666666666666,7.1000000000000005,10.75
2023-02-17 10:00,20.0,44.083333333333336,0.0,6.42,151.83333333333334,5.983333333333333,9.15
2023-02-17 11:00,21.0,28.566666666666666,0.0,6.616666666666667,141.83333333333334,3.0,5.1000000000000005
2023-02-17 12:00,20.0,23.2,0.0,6.8999999999999995,158.66666666666666,1.5,3.1
2023-02-17 13:00,19.0,20.383333333333333,0.0,4.583333333333333,315.0,7.666666666666667,13.75
2023-02-17 14:00,43.0,41.016666666666666,0.0,4.75,321.6666666666667,8.866666666666667,14.85
2023-02-17 15:00,100.0,19.483333333333334,0.0,5.3,318.6666666666667,10.666666666666666,18.150000000000002
2023-02-17 16:00,105.0,4.333333333333333,0.0,5.166666666666667,322.3333333333333,10.333333333333334,18.25
2023-02-17 17:00,50.0,1.2,0.0,5.46,318.3333333333333,8.6,14.6
2023-02-17 18:00,24.0,0.06666666666666667,0.0,4.516666666666667,315.6666666666667,7.716666666666666,13.65
2023-02-17 19:00,12.0,0.10000000000000002,0.0,4.683333333333334,317.5,6.1000000000000005,10.4
2023-02-17 20:00,17.0,0.2833333333333333,0.0,4.633333333333334,317.3333333333333,4.816666666666666,8.533333333333333
2023-02-17 21:00,18.0,0.0,0.0,3.4333333333333336,321.4,4.333333333333333,7.783333333333334
2023-02-17 22:00,11.0,0.0,0.0,2.9,330.8333333333333,2.3,4.5
2023-02-17 23:00,8.0,0.0,0.0,2.733333333333333,283.0,2.0,4.3500000000000005
2023-02-18 00:00,1.0,0.0,0.0,2.4,326.3333333333333,2.1166666666666667,3.9499999999999997
2023-02-18 01:00,4.0,0.0,0.0,2.3333333333333335,301.1666666666667,1.3833333333333335,2.9
2023-02-18 02:00,0.0,0.0,0.0,2.4166666666666665,325.0,3.483333333333333,6.0
2023-02-18 03:00,3.0,0.0,0.0,2.5,329.5,2.3833333333333333,3.9499999999999997
2023-02-18 04:00,0.0,0.0,0.0,2.2333333333333334,321.3333333333333,3.4333333333333336,6.3500000000000005
2023-02-18 05:00,0.0,0.0,0.0,1.75,323.8333333333333,3.0,5.7
2023-02-18 06:00,2.0,0.0,0.0,1.8,314.1666666666667,2.3666666666666667,4.3500000000000005
2023-02-18 07:00,1.0,7.116666666666667,0.0,0.9500000000000001,308.6666666666667,2.3666666666666667,4.95
2023-02-18 08:00,6.0,61.5,0.0,1.0166666666666666,275.5,1.2666666666666666,2.6
2023-02-18 09:00,18.0,131.81666666666666,0.0,1.75,292.0,2.0500000000000003,3.75
2023-02-18 10:00,17.0,209.45000000000002,0.0,1.7,306.8333333333333,2.1,3.8000000000000003
2023-02-18 11:00,23.0,179.36666666666667,0.0,1.5999999999999999,300.6666666666667,2.5166666666666666,5.25
2023-02-18 12:00,27.0,282.7,0.0,1.9000000000000001,280.5,1.45,2.9
2023-02-18 13:00,34.0,270.6333333333333,0.0,2.316666666666667,314.3333333333333,2.5,4.2
2023-02-18 14:00,27.0,131.48333333333332,0.0,1.9166666666666667,301.5,2.683333333333333,5.6000000000000005
2023-02-18 15:00,32.0,55.75,0.0,2.316666666666667,311.8333333333333,3.1333333333333333,5.3999999999999995
2023-02-18 16:00,32.0,8.583333333333334,0.0,1.7600000000000002,310.1666666666667,3.016666666666667,5.1000000000000005
2023-02-18 17:00,10.0,0.0,0.0,0.8666666666666667,291.3333333333333,1.883333333333333,3.0
2023-02-18 18:00,14.0,0.0,0.0,0.5333333333333333,242.0,0.7333333333333334,1.3499999999999999
